ds,yhat,yhat_lower,yhat_upper,fecha,afluencia,zscore_robusto,anomalia_mad,det_prophet,det_mad,prioridad_auditoria,linea,estacion,impacto_pasajeros,direccion_anomalia
2022-08-09,8670.858445842823,7092.0805985018715,10262.562622010293,2022-08-09,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8671.0,Baja (Caída atípica)
2022-08-10,8796.809737532545,7248.435053299979,10295.486244124731,2022-08-10,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8797.0,Baja (Caída atípica)
2022-08-11,8633.013271178606,7190.842890934845,10094.6211688197,2022-08-11,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8633.0,Baja (Caída atípica)
2022-08-12,8724.04137855849,7281.211085846761,10205.937633727854,2022-08-12,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8724.0,Baja (Caída atípica)
2022-08-13,7447.8688818663595,5949.745054057055,8963.325459050797,2022-08-13,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7448.0,Baja (Caída atípica)
2022-08-14,5323.960720893011,3711.2222836694796,6729.187705993822,2022-08-14,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5324.0,Baja (Caída atípica)
2022-08-15,8744.955511203598,7159.878725423828,10343.515797522152,2022-08-15,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8745.0,Baja (Caída atípica)
2022-08-16,8698.658302600172,7113.667925370109,10194.062875411117,2022-08-16,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8699.0,Baja (Caída atípica)
2022-08-17,8831.444508373936,7372.105088352892,10410.298175153519,2022-08-17,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8831.0,Baja (Caída atípica)
2022-08-18,8673.164589637723,7159.757125728209,10210.652241130538,2022-08-18,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8673.0,Baja (Caída atípica)
2022-08-19,8768.269469021103,7264.571140442419,10175.06626597807,2022-08-19,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8768.0,Baja (Caída atípica)
2022-08-20,7494.6441109229,6024.0388999660545,9086.2707830778,2022-08-20,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7495.0,Baja (Caída atípica)
2022-08-21,5371.697464268639,3786.6063467029708,6926.859160772984,2022-08-21,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5372.0,Baja (Caída atípica)
2022-08-22,8792.047540646185,7347.4985717260115,10425.207890303485,2022-08-22,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8792.0,Baja (Caída atípica)
2022-08-23,8743.514858468767,7254.645278604762,10254.72621318644,2022-08-23,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8744.0,Baja (Caída atípica)
2022-08-24,8872.526205236687,7383.8067046576,10353.784729086803,2022-08-24,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8873.0,Baja (Caída atípica)
2022-08-25,8709.018305458923,7044.16439112178,10229.224352155132,2022-08-25,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8709.0,Baja (Caída atípica)
